Date,LEBANON SMALL CAP
2010-11-30,1000.0
2010-12-01,999.3762916850283
2010-12-02,989.8022129796393
2010-12-03,999.3657404758717
2010-12-06,1023.6127913968298
2010-12-07,1023.6127913968298
2010-12-08,1029.7459231607181
2010-12-09,1029.7459231607181
2010-12-10,1029.7459231607181
2010-12-13,1029.7459231607181
2010-12-14,1015.3848051026347
2010-12-15,1019.7560389120149
2010-12-16,1019.7560389120149
2010-12-17,1019.7560389120149
2010-12-20,1017.1572542662996
2010-12-21,1031.518372324383
2010-12-22,1042.6517218172012
2010-12-23,1047.8492911086319
2010-12-24,1033.4881730505483
2010-12-27,1033.4881730505483
2010-12-28,1024.0233213355662
2010-12-29,1024.0233213355662
2010-12-30,1052.7455574517332
2010-12-31,1052.7455574517332
2011-01-03,1076.6807542152053
2011-01-04,1047.9585180990387
2011-01-05,1067.1066755098163
2011-01-06,1067.1066755098163
2011-01-07,1064.71051803118
2011-01-10,1081.4677935678997
2011-01-11,1091.0418722732886
2011-01-12,1062.3196361571217
2011-01-13,1062.3196361571217
2011-01-14,1061.7998792279786
2011-01-17,1037.8646824645061
2011-01-18,1057.012839875284
2011-01-19,1052.7455574517326
2011-01-20,1038.384439393649
2011-01-21,1038.384439393649
2011-01-24,1062.3196361571215
2011-01-25,1061.9091062183852
2011-01-26,1128.9276571561077
2011-01-27,1134.0212750617097
2011-01-28,1090.6313423345518
2011-01-31,1093.853835295239
2011-02-01,1055.5575204736833
2011-02-02,1084.27975658985
2011-02-03,1035.681703362105
2011-02-04,1081.1612150149917
2011-02-07,1085.9429787631082
2011-02-08,1082.0967774874496
2011-02-09,1082.0967774874496
2011-02-10,1094.789397767697
2011-02-11,1094.789397767697
2011-02-14,1094.789397767697
2011-02-15,1094.789397767697
2011-02-16,1094.789397767697
2011-02-17,1085.215319062308
2011-02-18,1085.215319062308
2011-02-21,1085.215319062308
2011-02-22,1104.992460392636
2011-02-23,1076.2702242764692
2011-02-24,1081.1612150149924
2011-02-25,1081.1612150149924
2011-02-28,1081.1612150149924
2011-03-01,1081.1612150149924
2011-03-02,1081.1612150149924
2011-03-03,1081.1612150149924
2011-03-04,1090.7352937203814
2011-03-07,1081.1612150149924
2011-03-08,1057.7457751806633
2011-03-09,1081.6809719441355
2011-03-10,1081.6809719441355
2011-03-11,1081.6809719441355
2011-03-14,1067.3198538860522
2011-03-15,1081.6809719441353
2011-03-16,1081.6809719441353
2011-03-17,1067.319853886052
2011-03-18,1086.4680112968297
2011-03-21,1081.6809719441353
2011-03-22,1076.6807542152053
2011-03-23,1076.6807542152053
2011-03-24,1071.6805364862755
2011-03-25,1071.6805364862755
2011-03-28,1095.6157332497478
2011-03-29,1086.7745898497374
2011-03-30,1086.7745898497374
2011-03-31,1086.7745898497374
2011-04-01,1086.7745898497374
2011-04-04,1081.9875504970428
2011-04-05,1077.2005111443482
2011-04-06,1077.2005111443482
2011-04-07,1086.7745898497371
2011-04-08,1090.5168397395673
2011-04-11,1081.56646934915
2011-04-12,1091.452402212025
2011-04-13,1087.1903953930519
2011-04-14,1086.878541235566
2011-04-15,1086.878541235566
2011-04-18,1087.0864440072232
2011-04-19,1086.7745898497374
2011-04-20,1125.0709046712932
2011-04-21,1105.9227472605153
2011-04-22,1105.9227472605153
2011-04-25,1105.9227472605153
2011-04-26,1105.6108931030294
2011-04-27,1105.5069417172008
2011-04-28,1105.5069417172008
2011-04-29,1110.08080269366
2011-05-02,1110.08080269366
2011-05-03,1100.506723988271
2011-05-04,1100.506723988271
2011-05-05,1095.7196846355764
2011-05-06,1105.40302592176
2011-05-09,1089.4416476272488
2011-05-10,1094.7621070587525
2011-05-11,1110.7234853532634
2011-05-12,1110.7234853532634
2011-05-13,1116.043944784767
2011-05-16,1103.1835378456396
2011-05-17,1103.1835378456396
2011-05-18,1098.450476303212
2011-05-19,1098.450476303212
2011-05-20,1098.450476303212
2011-05-23,1098.450476303212
2011-05-24,1098.450476303212
2011-05-25,1098.450476303212
2011-05-26,1100.6537980557216
2011-05-27,1074.0515008982031
2011-05-30,1074.0515008982031
2011-05-31,1068.567832447995
2011-06-01,1074.1090508675368
2011-06-02,1068.567832447995
2011-06-03,1063.0266140284532
2011-06-06,1063.0266140284532
2011-06-07,1057.4853956089114
2011-06-08,1057.4853956089114
2011-06-09,1068.5678324479948
2011-06-10,1063.026614028453
2011-06-13,1063.026614028453
2011-06-14,1074.6585025909458
2011-06-15,1063.5760657518622
2011-06-16,1069.117284171404
2011-06-17,1074.6585025909458
2011-06-20,1074.6585025909458
2011-06-21,1074.6585025909458
2011-06-22,1052.4936289127788
2011-06-23,1052.4936289127788
2011-06-24,1052.4936289127788
2011-06-27,1052.4936289127788
2011-06-28,1046.952410493237
2011-06-29,1035.8699736541537
2011-06-30,1035.8699736541537
2011-07-01,1035.8699736541537
2011-07-04,1041.4111920736955
2011-07-05,1040.8617403502863
2011-07-06,1041.4111920736955
2011-07-07,1040.8617403502863
2011-07-08,1041.4111920736955
2011-07-11,1046.9524104932373
2011-07-12,1046.9524104932373
2011-07-13,1069.1172841714042
2011-07-14,1069.1172841714042
2011-07-15,1069.1172841714042
2011-07-18,1058.0348473323206
2011-07-19,1058.0348473323206
2011-07-20,1052.4936289127788
2011-07-21,1046.952410493237
2011-07-22,1035.8699736541537
2011-07-25,1030.328755234612
2011-07-26,1031.1529328197255
2011-07-27,1031.1529328197255
2011-07-28,1031.1529328197255
2011-07-29,1031.1529328197255
2011-08-01,1029.7793035112027
2011-08-02,1035.3205219307445
2011-08-03,1029.7793035112027
2011-08-04,1029.7793035112027
2011-08-05,1024.2380850916609
2011-08-08,1024.2380850916609
2011-08-09,1018.6968666721192
2011-08-10,1029.779303511203
2011-08-11,1024.238085091661
2011-08-12,1024.238085091661
2011-08-15,1024.238085091661
2011-08-16,1024.238085091661
2011-08-17,1018.6968666721194
2011-08-18,1018.6968666721194
2011-08-19,1013.1556482525776
2011-08-22,1014.5292775611005
2011-08-23,1014.5292775611005
2011-08-24,1025.611714400184
2011-08-25,1020.0704959806422
2011-08-26,1020.0704959806422
2011-08-29,1020.0704959806422
2011-08-30,1020.0704959806422
2011-08-31,1020.0704959806422
2011-09-01,1020.0704959806422
2011-09-02,1053.3178064978927
2011-09-05,1053.3178064978927
2011-09-06,1053.3178064978927
2011-09-07,1008.9880591415588
2011-09-08,1018.6501654866689
2011-09-09,1018.6501654866689
2011-09-12,1040.8150391648358
2011-09-13,1040.8150391648358
2011-09-14,1036.7490964116082
2011-09-15,1020.125441152983
2011-09-16,1020.125441152983
2011-09-19,1020.125441152983
2011-09-20,1020.125441152983
2011-09-21,1014.5842227334412
2011-09-22,1020.125441152983
2011-09-23,1020.070495980642
2011-09-26,1020.070495980642
2011-09-27,1031.1529328197255
2011-09-28,1020.070495980642
2011-09-29,1020.070495980642
2011-09-30,1021.3891801168239
2011-10-03,1010.3616884500814
2011-10-04,1010.3616884500814
2011-10-05,1010.3616884500814
2011-10-06,1010.3616884500814
2011-10-07,1010.3616884500814
2011-10-10,1004.8204700305398
2011-10-11,1004.8204700305398
2011-10-12,1004.8204700305398
2011-10-13,1021.4441252891648
2011-10-14,1010.3616884500815
2011-10-17,1010.3616884500815
2011-10-18,1021.1693994274602
2011-10-19,1021.1693994274602
2011-10-20,1015.6281810079184
2011-10-21,1015.6281810079184
2011-10-24,1004.5457441688351
2011-10-25,1004.5457441688351
2011-10-26,1004.5457441688351
2011-10-27,1004.5457441688351
2011-10-28,1004.5457441688351
2011-10-31,999.0045257492934
2011-11-01,993.4633073297516
2011-11-02,993.4633073297516
2011-11-03,987.9220889102099
2011-11-04,982.3808704906681
2011-11-07,982.3808704906681
2011-11-08,982.3808704906681
2011-11-09,982.3808704906681
2011-11-10,982.3808704906681
2011-11-11,993.4633073297516
2011-11-14,993.4633073297516
2011-11-15,1004.5457441688351
2011-11-16,993.4633073297515
2011-11-17,993.4633073297515
2011-11-18,993.4633073297515
2011-11-21,993.4633073297515
2011-11-22,993.4633073297515
2011-11-23,987.9220889102098
2011-11-24,971.2984336515846
2011-11-25,993.4633073297516
2011-11-28,993.4633073297516
2011-11-29,993.4633073297516
2011-11-30,992.0896780212288
2011-12-01,1004.4907989964942
2011-12-02,1004.4907989964942
2011-12-05,1004.4907989964942
2011-12-06,1004.4907989964942
2011-12-07,1041.6941619222903
2011-12-08,992.0896780212289
2011-12-09,992.0896780212289
2011-12-12,992.0896780212289
2011-12-13,992.0896780212289
2011-12-14,998.2902385088616
2011-12-15,998.2902385088616
2011-12-16,1023.0924804593922
2011-12-19,1023.0924804593922
2011-12-20,985.8891175335962
2011-12-21,992.0896780212288
2011-12-22,992.0896780212288
2011-12-23,992.0896780212288
2011-12-26,992.0896780212288
2011-12-27,992.0896780212288
2011-12-28,998.2902385088615
2011-12-29,1010.6913594841267
2011-12-30,1010.6913594841267
2012-01-02,1010.6913594841267
2012-01-03,1010.6913594841267
2012-01-04,1010.6913594841267
2012-01-05,979.6885570459633
2012-01-06,979.6885570459633
2012-01-09,979.6885570459633
2012-01-10,979.6885570459633
2012-01-11,979.6885570459633
2012-01-12,979.6885570459633
2012-01-13,998.2902385088614
2012-01-16,998.2902385088614
2012-01-17,992.0896780212287
2012-01-18,985.889117533596
2012-01-19,998.2902385088614
2012-01-20,992.0896780212287
2012-01-23,992.0896780212287
2012-01-24,992.0896780212287
2012-01-25,992.0896780212287
2012-01-26,992.0896780212287
2012-01-27,979.6885570459634
2012-01-30,979.6885570459634
2012-01-31,992.0896780212288
2012-02-01,992.0896780212288
2012-02-02,979.6885570459634
2012-02-03,979.6885570459634
2012-02-06,992.0896780212288
2012-02-07,992.0896780212288
2012-02-08,985.8891175335962
2012-02-09,985.8891175335962
2012-02-10,985.8891175335962
2012-02-13,998.2902385088615
2012-02-14,998.2902385088615
2012-02-15,998.2902385088615
2012-02-16,1010.6913594841267
2012-02-17,1016.8919199717593
2012-02-20,1023.0924804593919
2012-02-21,1023.0924804593919
2012-02-22,1023.0924804593919
2012-02-23,1023.0924804593919
2012-02-24,1023.0924804593919
2012-02-27,1004.490798996494
2012-02-28,1004.490798996494
2012-02-29,1016.8919199717592
2012-03-01,1023.0924804593918
2012-03-02,1023.0924804593918
2012-03-05,1010.6913594841265
2012-03-06,1023.0924804593917
2012-03-07,1023.0924804593917
2012-03-08,1023.0924804593917
2012-03-09,1023.0924804593917
2012-03-12,1023.0924804593917
2012-03-13,1023.0924804593917
2012-03-14,1023.0924804593917
2012-03-15,1023.0924804593917
2012-03-16,1023.0924804593917
2012-03-19,1054.095282897555
2012-03-20,1066.4964038728203
2012-03-21,1066.4964038728203
2012-03-22,1060.2958433851877
2012-03-23,1029.2930409470243
2012-03-26,1078.8975248480858
2012-03-27,1023.0924804593917
2012-03-28,1047.8947224099225
2012-03-29,1054.095282897555
2012-03-30,1066.4964038728203
2012-04-02,1066.4964038728203
2012-04-03,1054.0952828975549
2012-04-04,1054.0952828975549
2012-04-05,1060.2958433851875
2012-04-06,1060.2958433851875
2012-04-09,1060.2958433851875
2012-04-10,1054.0952828975549
2012-04-11,1084.8262573767784
2012-04-12,1064.860129940396
2012-04-13,1064.860129940396
2012-04-16,1064.860129940396
