Date,MSCI PACIFIC 100 Index
2000-09-27,987.2728523431961
2001-03-30,723.9832161839117
2002-03-29,580.7819853991386
2005-08-25,573.5096343145459
2022-10-31,1291.7884876565154
2023-02-22,1385.3950769805754
2023-02-23,1380.6243493147424
2023-02-24,1376.661214823988
2023-02-27,1370.1626496347822
2023-02-28,1371.8124001293559
2023-03-01,1368.7948542028514
2023-03-02,1371.6456813977256
2023-03-03,1391.526600366224
2023-03-06,1395.7391776082231
2023-03-07,1402.4891867893662
2023-03-08,1403.711195810878
2023-03-09,1414.5398561209236
2023-03-10,1380.7182229852308
2023-03-13,1373.5843884370613
2023-03-14,1335.3304830012585
2023-03-15,1373.8825411611754
2023-03-16,1345.1073958224258
2023-03-17,1365.347024653519
2023-03-20,1340.9334346130072
2023-03-21,1332.8190027386893
2023-03-22,1352.1141383140068
2023-03-23,1347.5276570476194
2023-03-24,1360.1210545061656
2023-03-27,1352.274253055877
2023-03-28,1359.5207358782743
2023-03-29,1363.7218842277462
2023-03-30,1361.5007020240785
2023-03-31,1379.3282196282269
2023-04-03,1393.1253200944923
2023-04-04,1387.2598709116185
2023-04-05,1380.5184995008601
2023-04-06,1359.7636292056275
2023-04-07,1361.4127069211327
2023-04-10,1361.0697432869713
2023-04-11,1367.4579414362377
2023-04-12,1371.8604074378652
2023-04-13,1371.348266626783
2023-04-14,1374.1399269054514
2023-04-17,1384.2718021769101
2023-04-18,1388.689659573091
2023-04-19,1384.2172501583198
2023-04-20,1385.79887118609
2023-04-21,1371.4848525912864
2023-04-24,1363.2759782230291
2023-04-25,1371.6879402896434
2023-04-26,1360.0342329628738
2023-04-27,1364.998484010286
2023-04-28,1356.6918433946673
2023-05-01,1369.5215105943191
2023-05-02,1373.1032031840493
2023-05-03,1367.8912887856873
2023-05-04,1381.3895308222422
2023-05-05,1377.0802656930919
2023-05-08,1379.8324147057372
2023-05-09,1393.6400382696172
2023-05-10,1390.388477370338
2023-05-11,1393.3906477806402
2023-05-12,1397.0822812337992
2023-05-15,1405.4955536152277
2023-05-16,1403.012074385193
2023-05-17,1401.7290634806104
2023-05-18,1415.416140706033
2023-05-19,1421.0557025270327
2023-05-22,1424.539374707205
2023-05-23,1418.2673496431557
2023-05-24,1406.5063229294474
2023-05-25,1394.7762054634015
2023-05-26,1396.5584148310147
2023-05-29,1410.3392111619428
2023-05-30,1409.8802739949297
2023-05-31,1394.2668295654462
2023-06-01,1406.3623695737183
2023-06-02,1425.4220104354317
2023-06-05,1451.3591527406875
2023-06-06,1460.713919709036
2023-06-07,1441.8586903722985
2023-06-08,1436.336779673684
2023-06-09,1454.9451022301607
2023-06-12,1462.9196298491718
2023-06-13,1472.2613415031226
2023-06-14,1487.4817070020445
2023-06-15,1474.6424921000744
2023-06-16,1472.3102361031108
2023-06-19,1464.723080195478
2023-06-20,1466.236162093253
2023-06-21,1454.4620469660401
2023-06-22,1442.7992456985164
2023-06-23,1420.6387906577245
2023-06-26,1414.9518759769314
2023-06-27,1408.8904896638167
2023-06-28,1430.3830528032245
2023-06-29,1433.9652962501038
2023-06-30,1429.607083987924
2023-07-03,1451.0052410602614
2023-07-04,1447.392190249327
2023-07-05,1446.2856821760242
2023-07-06,1422.5832428079755
2023-07-07,1410.9430012290056
2023-07-10,1400.6529775504341
2023-07-11,1408.5559085713226
2023-07-12,1409.5446474586506
2023-07-13,1428.0536586191422
2023-07-14,1418.98006775611
2023-07-17,1413.9146654782048
2023-07-18,1422.233297208981
2023-07-19,1431.6360492776598
2023-07-20,1423.760609430499
2023-07-21,1416.7378565255767
2023-07-24,1430.2584472407991
2023-07-25,1441.7526390189546
2023-07-26,1444.960712583715
2023-07-27,1455.8919949576125
2023-07-28,1451.5639454291081
2023-07-31,1458.9691782295997
2023-08-01,1457.9673630570041
2023-08-02,1436.2037300711067
2023-08-03,1425.66275891072
2023-08-04,1422.1647858584847
2023-08-07,1422.802967072467
2023-08-08,1421.2684529252201
2023-08-09,1409.4301223080158
2023-08-10,1410.8468178155877
2023-08-11,1410.7385735338094
2023-08-14,1398.0220949995005
2023-08-15,1398.600910194234
2023-08-16,1376.3310061556012
2023-08-17,1370.5983156802201
2023-08-18,1370.732673565615
2023-08-21,1357.841555237393
2023-08-22,1377.3014590589264
2023-08-23,1393.6088987197336
2023-08-24,1394.3272137202384
2023-08-25,1379.71471321613
2023-08-28,1395.9248749201104
2023-08-29,1401.1553251431899
2023-08-30,1403.9646773746335
2023-08-31,1424.304512687658
2023-09-01,1431.5929696528497
2023-09-04,1446.4301624647228
2023-09-05,1444.3244430465375
2023-09-06,1450.2181120546886
2023-09-07,1445.1990754904484
2023-09-08,1429.294668603238
2023-09-11,1437.8930318199548
2023-09-12,1444.835204153209
2023-09-13,1438.8328430407566
2023-09-14,1465.5670154325362
2023-09-15,1477.2811742137396
2023-09-18,1474.1140359681367
2023-09-19,1471.0729261685751
2023-09-20,1458.1133054097504
2023-09-21,1445.4047132137819
2023-09-22,1441.7601739552233
2023-09-25,1446.0370197468073
2023-09-26,1435.8682442031868
2023-09-27,1445.0323276179156
2023-09-28,1431.6376565614169
2023-09-29,1426.9615994755702
2023-10-02,1428.2957461347235
2023-10-03,1414.0863021055677
2023-10-04,1385.246068094326
2023-10-05,1405.0458283304724
2023-10-06,1400.9492032360135
2023-10-09,1407.3830274447387
2023-10-10,1425.175472959851
2023-10-11,1423.5358743019262
2023-10-12,1443.966486543854
2023-10-13,1433.2958443542175
2023-10-16,1412.9913454458451
2023-10-17,1421.9580238730105
2023-10-18,1426.0389835475592
2023-10-19,1395.9331776983558
2023-10-20,1387.205256638574
2023-10-23,1372.685751360097
2023-10-24,1379.0575972838524
2023-10-25,1386.329834016326
